12,1,1
16,1,1
24,1,1
38,1,1
39,1,1
41,1,1
49,1,1
56,1,-1
57,1,1
61,1,1
64,1,1
84,1,1
85,1,-1
95,1,1
8,2,1
32,2,1
34,2,-1
35,2,1
47,2,1
88,2,-1
96,2,1
97,2,1
7,3,1
11,3,1
18,3,-1
23,3,-1
27,3,-1
54,3,-1
59,3,1
62,3,1
78,3,-1
86,3,1
95,3,1
13,4,1
17,4,1
21,4,1
36,4,1
37,4,1
40,4,-1
66,4,1
67,4,1
73,4,1
90,4,1
1,5,1
16,5,1
21,5,1
24,5,1
38,5,1
39,5,1
41,5,1
44,5,1
51,5,1
57,5,1
61,5,1
75,5,1
82,5,1
85,5,-1
91,5,-1
4,6,1
17,6,1
21,6,1
36,6,1
37,6,1
40,6,-1
66,6,1
67,6,1
73,6,1
90,6,1
10,7,1
11,7,1
15,7,1
23,7,-1
27,7,-1
38,7,1
43,7,1
54,7,-1
59,7,1
62,7,1
69,7,1
77,7,1
84,7,1
95,7,1
2,8,1
11,8,1
32,8,1
34,8,-1
43,8,1
47,8,1
59,8,1
65,8,1
84,8,1
88,8,-1
90,8,1
96,8,1
100,8,1
14,9,1
19,9,-1
25,9,1
45,9,1
58,9,-1
63,9,-1
70,9,-1
76,9,-1
80,9,1
87,9,1
98,9,1
1,10,1
7,10,1
11,10,1
23,10,-1
27,10,-1
43,10,1
55,10,-1
69,10,1
77,10,1
84,10,1
95,10,1
99,10,1
3,11,1
7,11,1
10,11,1
18,11,-1
23,11,-1
27,11,-1
33,11,1
43,11,1
54,11,-1
55,11,-1
59,11,1
62,11,1
68,11,1
69,11,1
78,11,-1
84,11,1
86,11,1
92,11,1
1,12,1
22,12,-1
30,12,1
38,12,1
41,12,1
47,12,1
48,12,1
49,12,1
53,12,1
56,12,-1
60,12,-1
64,12,1
66,12,1
72,12,-1
79,12,1
85,12,-1
91,12,-1
99,12,1
4,13,1
6,13,1
17,13,1
21,13,1
33,13,1
36,13,1
37,13,1
40,13,-1
66,13,1
67,13,1
73,13,1
81,13,1
90,13,1
4,14,1
9,14,1
19,14,-1
21,14,1
25,14,1
42,14,1
45,14,1
58,14,-1
63,14,-1
70,14,-1
76,14,-1
80,14,1
81,14,1
84,14,1
87,14,1
98,14,1
99,14,1
1,15,1
7,15,1
27,15,-1
30,15,1
38,15,1
72,15,-1
77,15,1
95,15,1
5,16,1
24,16,1
39,16,1
44,16,1
51,16,1
56,16,-1
57,16,1
61,16,1
75,16,1
82,16,1
91,16,-1
4,17,1
6,17,1
13,17,1
21,17,1
33,17,1
36,17,1
37,17,1
66,17,1
67,17,1
73,17,1
3,18,1
11,18,1
43,18,1
54,18,-1
59,18,1
62,18,1
69,18,1
78,18,-1
84,18,1
86,18,1
9,19,1
25,19,1
53,19,1
63,19,-1
76,19,-1
80,19,1
81,19,1
87,19,1
89,19,1
97,19,1
99,19,1
26,20,1
29,20,1
50,20,-1
52,20,1
65,20,1
71,20,1
4,21,1
6,21,1
13,21,1
17,21,1
33,21,1
36,21,1
37,21,1
40,21,-1
66,21,1
67,21,1
73,21,1
5,22,1
12,22,1
15,22,1
30,22,1
38,22,1
39,22,1
41,22,1
44,22,1
56,22,-1
57,22,1
64,22,1
72,22,-1
79,22,1
85,22,-1
88,22,-1
91,22,-1
7,23,1
10,23,1
11,23,1
15,23,1
27,23,-1
55,23,-1
69,23,1
77,23,1
95,23,1
1,24,1
5,24,1
15,24,1
16,24,1
22,24,-1
38,24,1
39,24,1
41,24,1
44,24,1
51,24,1
57,24,1
61,24,1
75,24,1
82,24,1
91,24,-1
9,25,1
14,25,1
19,25,-1
31,25,-1
45,25,1
58,25,-1
63,25,-1
70,25,-1
76,25,-1
81,25,1
87,25,1
89,25,1
98,25,1
99,25,1
2,26,1
8,26,1
20,26,1
29,26,1
32,26,1
34,26,-1
35,26,1
50,26,-1
52,26,1
60,26,-1
65,26,1
71,26,1
83,26,1
88,26,-1
96,26,1
100,26,1
1,27,1
3,27,1
7,27,1
10,27,1
11,27,1
15,27,1
18,27,-1
23,27,-1
43,27,1
54,27,-1
62,27,1
77,27,1
78,27,-1
84,27,1
86,27,1
95,27,1
4,28,1
13,28,1
21,28,1
31,28,-1
36,28,1
59,28,1
67,28,1
76,28,-1
89,28,1
97,28,1
99,28,1
1,29,1
13,29,1
20,29,1
21,29,1
26,29,1
32,29,1
33,29,1
35,29,1
39,29,1
40,29,-1
50,29,-1
52,29,1
60,29,-1
65,29,1
67,29,1
71,29,1
83,29,1
88,29,-1
100,29,1
1,30,1
12,30,1
22,30,-1
48,30,1
49,30,1
53,30,1
56,30,-1
64,30,1
72,30,-1
74,30,-1
79,30,1
85,30,-1
88,30,-1
94,30,1
96,30,1
13,31,1
19,31,-1
25,31,1
28,31,1
46,31,1
58,31,-1
68,31,1
76,31,-1
81,31,1
87,31,1
89,31,1
92,31,1
93,31,1
96,31,1
97,31,1
98,31,1
99,31,1
2,32,1
20,32,1
29,32,1
34,32,-1
35,32,1
46,32,1
50,32,-1
52,32,1
65,32,1
71,32,1
79,32,1
83,32,1
88,32,-1
96,32,1
100,32,1
4,33,1
6,33,1
13,33,1
17,33,1
21,33,1
36,33,1
40,33,-1
60,33,-1
65,33,1
67,33,1
73,33,1
2,34,1
8,34,1
26,34,1
32,34,1
35,34,1
47,34,1
50,34,-1
52,34,1
65,34,1
79,34,1
83,34,1
88,34,-1
96,34,1
100,34,1
2,35,1
29,35,1
34,35,-1
50,35,-1
52,35,1
65,35,1
71,35,1
83,35,1
88,35,-1
100,35,1
4,36,1
6,36,1
9,36,1
13,36,1
17,36,1
21,36,1
33,36,1
37,36,1
66,36,1
67,36,1
73,36,1
90,36,1
4,37,1
13,37,1
17,37,1
21,37,1
33,37,1
36,37,1
40,37,-1
60,37,-1
67,37,1
73,37,1
90,37,1
1,38,1
24,38,1
41,38,1
77,38,1
95,38,1
5,39,1
16,39,1
24,39,1
38,39,1
44,39,1
57,39,1
61,39,1
75,39,1
82,39,1
91,39,-1
4,40,1
21,40,1
33,40,1
36,40,1
37,40,1
65,40,1
67,40,1
90,40,1
5,41,1
16,41,1
22,41,-1
24,41,1
38,41,1
39,41,1
51,41,1
56,41,-1
57,41,1
61,41,1
75,41,1
82,41,1
91,41,-1
9,42,1
14,42,1
19,42,-1
25,42,1
45,42,1
58,42,-1
63,42,-1
70,42,-1
80,42,1
81,42,1
87,42,1
89,42,1
98,42,1
3,43,1
18,43,-1
59,43,1
69,43,1
84,43,1
1,44,1
5,44,1
16,44,1
38,44,1
39,44,1
41,44,1
51,44,1
57,44,1
61,44,1
75,44,1
82,44,1
91,44,-1
9,45,1
14,45,1
19,45,-1
25,45,1
42,45,1
58,45,-1
63,45,-1
70,45,-1
72,45,-1
79,45,1
81,45,1
87,45,1
98,45,1
2,46,1
8,46,1
31,46,-1
55,46,-1
68,46,1
69,46,1
88,46,-1
92,46,1
93,46,1
96,46,1
97,46,1
99,46,1
1,47,1
2,47,1
8,47,1
32,47,1
34,47,-1
35,47,1
46,47,1
88,47,-1
96,47,1
12,48,1
30,48,1
49,48,1
53,48,1
56,48,-1
64,48,1
72,48,-1
74,48,-1
79,48,1
85,48,-1
94,48,1
30,49,1
48,49,1
64,49,1
72,49,-1
74,49,-1
79,49,1
85,49,-1
94,49,1
20,50,1
26,50,1
29,50,1
52,50,1
60,50,-1
65,50,1
71,50,1
83,50,1
100,50,1
1,51,1
5,51,1
16,51,1
24,51,1
39,51,1
41,51,1
44,51,1
56,51,-1
57,51,1
61,51,1
75,51,1
91,51,-1
26,52,1
35,52,1
