11,1,-1
14,1,1
15,1,1
29,1,1
36,1,1
40,1,1
44,1,1
94,1,1
97,1,1
7,2,1
10,2,1
15,2,1
24,2,1
29,2,1
38,2,1
48,2,-1
66,2,1
74,2,-1
75,2,1
79,2,1
86,2,-1
92,2,1
99,2,1
17,3,1
20,3,1
22,3,1
32,3,1
49,3,1
52,3,1
55,3,-1
57,3,1
63,3,1
64,3,1
75,3,1
83,3,1
88,3,-1
90,3,-1
93,3,1
99,3,1
8,4,1
25,4,1
33,4,-1
48,4,-1
58,4,1
59,4,1
72,4,1
76,4,1
78,4,-1
85,4,-1
91,4,1
97,4,1
26,5,1
28,5,-1
33,5,-1
35,5,1
42,5,-1
62,5,-1
70,5,1
82,5,1
90,5,-1
3,6,1
28,6,-1
29,6,1
34,6,1
47,6,1
50,6,1
54,6,1
57,6,1
59,6,1
60,6,1
67,6,1
83,6,1
86,6,-1
88,6,-1
91,6,1
99,6,1
2,7,1
8,7,1
12,7,1
15,7,1
23,7,-1
29,7,1
30,7,-1
33,7,-1
35,7,1
38,7,1
40,7,1
53,7,-1
74,7,-1
75,7,1
77,7,1
86,7,-1
4,8,1
21,8,1
25,8,1
31,8,1
33,8,-1
35,8,1
41,8,1
43,8,1
48,8,-1
82,8,1
85,8,-1
90,8,-1
96,8,-1
98,8,1
100,8,1
10,9,1
14,9,1
19,9,1
27,9,1
45,9,1
47,9,1
57,9,1
61,9,1
84,9,1
91,9,1
92,9,1
94,9,1
97,9,1
27,10,1
42,10,-1
44,10,1
52,10,1
61,10,1
66,10,1
74,10,-1
76,10,1
93,10,1
26,11,1
31,11,1
36,11,1
49,11,1
53,11,-1
62,11,-1
65,11,1
72,11,1
83,11,1
84,11,1
88,11,-1
89,11,1
90,11,-1
2,12,1
6,12,-1
23,12,-1
37,12,-1
39,12,1
51,12,1
53,12,-1
54,12,1
64,12,1
68,12,1
74,12,-1
75,12,1
79,12,1
86,12,-1
18,13,1
19,13,1
22,13,1
28,13,-1
40,13,1
47,13,1
55,13,-1
60,13,1
61,13,1
66,13,1
1,14,1
13,14,-1
17,14,1
19,14,1
36,14,1
39,14,1
41,14,1
44,14,1
45,14,1
62,14,-1
65,14,1
84,14,1
88,14,-1
94,14,1
7,15,1
9,15,1
12,15,1
21,15,1
30,15,-1
77,15,1
79,15,1
80,15,1
87,15,1
92,15,1
14,16,1
31,16,1
34,16,1
36,16,1
46,16,-1
71,16,1
88,16,-1
95,16,1
96,16,-1
4,17,1
13,17,-1
25,17,1
28,17,-1
41,17,1
42,17,-1
44,17,1
47,17,1
48,17,-1
57,17,1
70,17,1
81,17,1
98,17,1
100,17,1
13,18,-1
25,18,1
28,18,-1
29,18,1
40,18,1
42,18,-1
44,18,1
54,18,1
57,18,1
59,18,1
61,18,1
85,18,-1
97,18,1
1,19,1
9,19,1
14,19,1
18,19,1
27,19,1
36,19,1
40,19,1
44,19,1
47,19,1
60,19,1
81,19,1
85,19,-1
87,19,1
94,19,1
97,19,1
9,20,1
10,20,1
11,20,-1
16,20,1
22,20,1
27,20,1
46,20,-1
55,20,-1
57,20,1
60,20,1
63,20,1
65,20,1
71,20,1
81,20,1
84,20,1
89,20,1
93,20,1
96,20,-1
99,20,1
7,21,1
14,21,1
25,21,1
28,21,-1
30,21,-1
33,21,-1
56,21,-1
58,21,1
69,21,-1
82,21,1
84,21,1
10,22,1
11,22,-1
20,22,1
27,22,1
30,22,-1
32,22,1
51,22,1
61,22,1
62,22,-1
66,22,1
72,22,1
81,22,1
88,22,-1
93,22,1
96,22,-1
6,23,-1
24,23,1
29,23,1
30,23,-1
32,23,1
34,23,1
49,23,1
51,23,1
64,23,1
73,23,1
76,23,1
79,23,1
83,23,1
99,23,1
10,24,1
12,24,1
28,24,-1
47,24,1
53,24,-1
73,24,1
74,24,-1
76,24,1
81,24,1
83,24,1
99,24,1
13,25,-1
17,25,1
28,25,-1
41,25,1
43,25,1
48,25,-1
58,25,1
78,25,-1
79,25,1
82,25,1
100,25,1
16,26,1
20,26,1
22,26,1
27,26,1
36,26,1
42,26,-1
46,26,-1
49,26,1
63,26,1
72,26,1
83,26,1
88,26,-1
90,26,-1
95,26,1
9,27,1
26,27,1
47,27,1
55,27,-1
72,27,1
81,27,1
85,27,-1
91,27,1
97,27,1
99,27,1
5,28,-1
17,28,1
25,28,1
35,28,1
41,28,1
47,28,1
76,28,1
2,29,1
12,29,1
50,29,1
53,29,-1
64,29,1
74,29,-1
75,29,1
77,29,1
79,29,1
86,29,-1
7,30,1
8,30,1
21,30,1
22,30,1
31,30,1
32,30,1
33,30,-1
40,30,1
49,30,1
55,30,-1
56,30,-1
58,30,1
61,30,1
64,30,1
69,30,-1
82,30,1
99,30,1
100,30,1
16,31,1
21,31,1
26,31,1
27,31,1
32,31,1
36,31,1
39,31,1
46,31,-1
51,31,1
65,31,1
84,31,1
88,31,-1
89,31,1
90,31,-1
96,31,-1
3,32,1
22,32,1
30,32,-1
49,32,1
52,32,1
56,32,-1
64,32,1
68,32,1
80,32,1
93,32,1
96,32,-1
1,33,1
7,33,1
21,33,1
28,33,-1
30,33,-1
34,33,1
35,33,1
36,33,1
53,33,-1
56,33,-1
64,33,1
69,33,-1
75,33,1
84,33,1
3,34,1
5,34,-1
6,34,-1
23,34,-1
24,34,1
26,34,1
36,34,1
60,34,1
62,34,-1
64,34,1
73,34,1
81,34,1
83,34,1
99,34,1
4,35,1
5,35,-1
21,35,1
26,35,1
76,35,1
78,35,-1
82,35,1
98,35,1
100,35,1
5,36,-1
14,36,1
15,36,1
19,36,1
21,36,1
30,36,-1
31,36,1
45,36,1
51,36,1
65,36,1
72,36,1
89,36,1
90,36,-1
94,36,1
95,36,1
7,37,1
51,37,1
75,37,1
77,37,1
80,37,1
86,37,-1
92,37,1
94,37,1
2,38,1
12,38,1
15,38,1
29,38,1
37,38,-1
51,38,1
60,38,1
64,38,1
74,38,-1
75,38,1
79,38,1
80,38,1
86,38,-1
87,38,1
1,39,1
7,39,1
37,39,-1
45,39,1
51,39,1
75,39,1
80,39,1
88,39,-1
94,39,1
95,39,1
97,39,1
9,40,1
13,40,-1
18,40,1
22,40,1
44,40,1
47,40,1
55,40,-1
56,40,-1
57,40,1
61,40,1
67,40,1
1,41,1
4,41,1
9,41,1
17,41,1
27,41,1
28,41,-1
43,41,1
48,41,-1
55,41,-1
57,41,1
85,41,-1
91,41,1
100,41,1
5,42,-1
13,42,-1
26,42,1
28,42,-1
32,42,1
59,42,1
68,42,1
70,42,1
72,42,1
82,42,1
88,42,-1
93,42,1
100,42,1
4,43,1
8,43,1
13,43,-1
17,43,1
25,43,1
40,43,1
44,43,1
48,43,-1
55,43,-1
71,43,1
78,43,-1
81,43,1
85,43,-1
100,43,1
9,44,1
13,44,-1
18,44,1
19,44,1
25,44,1
28,44,-1
55,44,-1
59,44,1
61,44,1
81,44,1
91,44,1
9,45,1
12,45,1
15,45,1
38,45,1
39,45,1
51,45,1
53,45,-1
68,45,1
80,45,1
87,45,1
92,45,1
94,45,1
7,46,1
8,46,1
16,46,1
31,46,1
36,46,1
39,46,1
52,46,1
63,46,1
69,46,-1
71,46,1
89,46,1
93,46,1
95,46,1
96,46,-1
5,47,-1
13,47,-1
43,47,1
44,47,1
55,47,-1
59,47,1
60,47,1
82,47,1
87,47,1
91,47,1
8,48,1
17,48,1
35,48,1
41,48,1
43,48,1
57,48,1
75,48,1
78,48,-1
85,48,-1
91,48,1
98,48,1
100,48,1
3,49,1
23,49,-1
26,49,1
32,49,1
34,49,1
42,49,-1
55,49,-1
63,49,1
64,49,1
99,49,1
7,50,1
13,50,-1
40,50,1
53,50,-1
54,50,1
57,50,1
59,50,1
77,50,1
80,50,1
86,50,-1
16,51,1
32,51,1
45,51,1
46,51,-1
49,51,1
63,51,1
71,51,1
80,51,1
93,51,1
94,51,1
11,52,-1
16,52,1
22,52,1
31,52,1
37,52,-1
39,52,1
49,52,1
51,52,1
61,52,1
63,52,1
65,52,1
74,52,-1
75,52,1
77,52,1
80,52,1
83,52,1
86,52,-1
89,52,1
94,52,1
95,52,1
99,52,1
7,53,1
23,53,-1
31,53,1
34,53,1
36,53,1
39,53,1
49,53,1
52,53,1
62,53,-1
64,53,1
66,53,1
72,53,1
74,53,-1
77,53,1
79,53,1
83,53,1
90,53,-1
9,54,1
12,54,1
15,54,1
29,54,1
50,54,1
53,54,-1
68,54,1
77,54,1
79,54,1
86,54,-1
10,55,1
20,55,1
32,55,1
40,55,1
52,55,1
56,55,-1
61,55,1
81,55,1
93,55,1
4,56,1
18,56,1
20,56,1
30,56,-1
57,56,1
68,56,1
97,56,1
1,57,1
8,57,1
29,57,1
47,57,1
48,57,-1
50,57,1
59,57,1
61,57,1
67,57,1
68,57,1
71,57,1
77,57,1
87,57,1
88,57,-1
91,57,1
98,57,1
99,57,1
8,58,1
21,58,1
22,58,1
25,58,1
28,58,-1
30,58,-1
35,58,1
61,58,1
69,58,-1
76,58,1
98,58,1
100,58,1
5,59,-1
17,59,1
18,59,1
28,59,-1
40,59,1
42,59,-1
47,59,1
48,59,-1
50,59,1
57,59,1
67,59,1
70,59,1
85,59,-1
86,59,-1
87,59,1
91,59,1
100,59,1
2,60,1
6,60,-1
9,60,1
12,60,1
24,60,1
27,60,1
38,60,1
47,60,1
81,60,1
99,60,1
9,61,1
10,61,1
13,61,-1
52,61,1
55,61,-1
59,61,1
66,61,1
68,61,1
75,61,1
77,61,1
11,62,-1
15,62,1
26,62,1
27,62,1
36,62,1
49,62,1
65,62,1
72,62,1
83,62,1
84,62,1
89,62,1
22,63,1
39,63,1
42,63,-1
46,63,-1
56,63,-1
71,63,1
88,63,-1
89,63,1
96,63,-1
3,64,1
6,64,-1
23,64,-1
24,64,1
30,64,-1
32,64,1
49,64,1
51,64,1
53,64,-1
60,64,1
63,64,1
76,64,1
83,64,1
99,64,1
1,65,1
11,65,-1
14,65,1
19,65,1
21,65,1
33,65,-1
36,65,1
62,65,-1
72,65,1
84,65,1
89,65,1
90,65,-1
94,65,1
95,65,1
2,66,1
10,66,1
13,66,-1
22,66,1
29,66,1
50,66,1
52,66,1
61,66,1
68,66,1
74,66,-1
77,66,1
93,66,1
9,67,1
19,67,1
50,67,1
54,67,1
57,67,1
60,67,1
87,67,1
92,67,1
94,67,1
99,67,1
3,68,1
6,68,-1
9,68,1
10,68,1
12,68,1
13,68,-1
18,68,1
38,68,1
50,68,1
61,68,1
64,68,1
70,68,1
79,68,1
88,68,-1
4,69,1
7,69,1
15,69,1
21,69,1
22,69,1
30,69,-1
56,69,-1
58,69,1
63,69,1
76,69,1
82,69,1
3,70,1
5,70,-1
10,70,1
13,70,-1
18,70,1
22,70,1
26,70,1
28,70,-1
31,70,1
40,70,1
42,70,-1
44,70,1
49,70,1
55,70,-1
61,70,1
66,70,1
82,70,1
88,70,-1
100,70,1
8,71,1
20,71,1
22,71,1
41,71,1
46,71,-1
51,71,1
63,71,1
96,71,-1
11,72,-1
26,72,1
36,72,1
49,72,1
53,72,-1
62,72,-1
76,72,1
83,72,1
6,73,-1
23,73,-1
30,73,-1
34,73,1
49,73,1
55,73,-1
60,73,1
64,73,1
81,73,1
97,73,1
99,73,1
2,74,1
7,74,1
12,74,1
24,74,1
29,74,1
37,74,-1
38,74,1
75,74,1
77,74,1
79,74,1
86,74,-1
2,75,1
12,75,1
37,75,-1
39,75,1
48,75,-1
52,75,1
53,75,-1
63,75,1
74,75,-1
92,75,1
2,76,1
5,76,-1
17,76,1
24,76,1
25,76,1
28,76,-1
30,76,-1
33,76,-1
41,76,1
44,76,1
74,76,-1
78,76,-1
98,76,1
100,76,1
29,77,1
37,77,-1
39,77,1
50,77,1
57,77,1
59,77,1
67,77,1
75,77,1
86,77,-1
92,77,1
95,77,1
4,78,1
8,78,1
18,78,1
25,78,1
33,78,-1
35,78,1
48,78,-1
53,78,-1
61,78,1
85,78,-1
100,78,1
2,79,1
7,79,1
12,79,1
15,79,1
29,79,1
38,79,1
45,79,1
50,79,1
54,79,1
66,79,1
74,79,-1
76,79,1
77,79,1
80,79,1
36,80,1
37,80,-1
38,80,1
39,80,1
45,80,1
51,80,1
67,80,1
75,80,1
77,80,1
86,80,-1
87,80,1
92,80,1
94,80,1
97,80,1
12,81,1
13,81,-1
27,81,1
41,81,1
44,81,1
47,81,1
55,81,-1
60,81,1
63,81,1
87,81,1
88,81,-1
91,81,1
97,81,1
99,81,1
5,82,-1
21,82,1
26,82,1
28,82,-1
33,82,-1
35,82,1
98,82,1
22,83,1
27,83,1
34,83,1
52,83,1
60,83,1
72,83,1
73,83,1
77,83,1
99,83,1
1,84,1
14,84,1
16,84,1
31,84,1
36,84,1
46,84,-1
65,84,1
69,84,-1
89,84,1
17,85,1
18,85,1
25,85,1
43,85,1
44,85,1
57,85,1
63,85,1
81,85,1
91,85,1
98,85,1
100,85,1
6,86,-1
12,86,1
15,86,1
37,86,-1
38,86,1
47,86,1
50,86,1
57,86,1
67,86,1
74,86,-1
75,86,1
77,86,1
79,86,1
80,86,1
87,86,1
6,87,-1
12,87,1
37,87,-1
38,87,1
50,87,1
59,87,1
60,87,1
67,87,1
79,87,1
80,87,1
86,87,-1
92,87,1
3,88,1
13,88,-1
16,88,1
31,88,1
36,88,1
39,88,1
46,88,-1
50,88,1
51,88,1
53,88,-1
54,88,1
62,88,-1
63,88,1
72,88,1
90,88,-1
16,89,1
20,89,1
21,89,1
31,89,1
36,89,1
46,89,-1
71,89,1
72,89,1
84,89,1
90,89,-1
96,89,-1
5,90,-1
11,90,-1
16,90,1
31,90,1
33,90,-1
36,90,1
46,90,-1
63,90,1
65,90,1
70,90,1
72,90,1
84,90,1
89,90,1
98,90,1
17,91,1
18,91,1
19,91,1
27,91,1
32,91,1
41,91,1
44,91,1
48,91,-1
55,91,-1
56,91,-1
57,91,1
59,91,1
71,91,1
77,91,1
78,91,-1
85,91,-1
98,91,1
1,92,1
7,92,1
9,92,1
12,92,1
13,92,-1
26,92,1
29,92,1
37,92,-1
38,92,1
39,92,1
44,92,1
45,92,1
51,92,1
60,92,1
67,92,1
75,92,1
80,92,1
86,92,-1
94,92,1
97,92,1
22,93,1
32,93,1
49,93,1
52,93,1
56,93,-1
63,93,1
64,93,1
71,93,1
83,93,1
1,94,1
14,94,1
19,94,1
45,94,1
87,94,1
2,95,1
5,95,-1
11,95,-1
16,95,1
26,95,1
31,95,1
39,95,1
46,95,-1
52,95,1
61,95,1
62,95,-1
63,95,1
71,95,1
75,95,1
88,95,-1
89,95,1
90,95,-1
16,96,1
20,96,1
31,96,1
46,96,-1
51,96,1
63,96,1
65,96,1
69,96,-1
71,96,1
84,96,1
88,96,-1
89,96,1
93,96,1
19,97,1
26,97,1
27,97,1
32,97,1
37,97,-1
41,97,1
44,97,1
55,97,-1
61,97,1
68,97,1
75,97,1
91,97,1
94,97,1
99,97,1
4,98,1
5,98,-1
8,98,1
21,98,1
25,98,1
28,98,-1
35,98,1
41,98,1
67,98,1
71,98,1
78,98,-1
82,98,1
3,99,1
6,99,-1
23,99,-1
32,99,1
33,99,-1
34,99,1
47,99,1
53,99,-1
54,99,1
60,99,1
73,99,1
83,99,1
4,100,1
8,100,1
13,100,-1
17,100,1
28,100,-1
30,100,-1
35,100,1
40,100,1
44,100,1
47,100,1
48,100,-1
76,100,1
82,100,1
85,100,-1
98,100,1
