7,1,-1
9,1,1
31,1,1
36,1,1
64,1,1
79,1,1
81,1,1
85,1,1
98,1,-1
15,2,1
19,2,-1
21,2,1
26,2,-1
29,2,1
37,2,1
45,2,1
50,2,1
58,2,1
61,2,1
62,2,1
82,2,1
99,2,1
100,2,-1
12,3,1
21,3,1
29,3,1
40,3,1
57,3,1
75,3,1
95,3,1
96,3,1
99,3,1
13,4,1
18,4,1
42,4,1
46,4,1
48,4,1
56,4,1
65,4,1
71,4,1
88,4,1
91,4,1
97,4,1
19,5,-1
44,5,1
58,5,1
73,5,1
75,5,1
76,5,1
87,5,1
15,6,1
16,6,-1
26,6,-1
35,6,1
49,6,1
53,6,1
68,6,-1
84,6,1
89,6,-1
93,6,1
1,7,1
2,7,1
17,7,1
23,7,1
33,7,-1
47,7,1
77,7,1
89,7,-1
94,7,1
97,7,1
99,7,1
1,8,1
22,8,1
28,8,1
32,8,-1
33,8,-1
38,8,1
47,8,1
69,8,1
71,8,1
74,8,1
77,8,1
79,8,1
90,8,-1
1,9,1
24,9,1
31,9,1
34,9,1
41,9,-1
64,9,1
66,9,1
71,9,1
81,9,1
85,9,1
98,9,-1
3,10,1
20,10,1
30,10,1
40,10,1
41,10,-1
43,10,1
46,10,1
57,10,1
61,10,1
63,10,1
64,10,1
72,10,1
81,10,1
95,10,1
4,11,1
10,11,1
18,11,1
20,11,1
22,11,1
46,11,1
55,11,1
56,11,1
60,11,1
86,11,1
88,11,1
92,11,-1
93,11,1
97,11,1
3,12,1
21,12,1
29,12,1
30,12,1
62,12,1
82,12,1
95,12,1
96,12,1
99,12,1
4,13,1
7,13,-1
11,13,1
18,13,1
46,13,1
52,13,-1
56,13,1
58,13,1
60,13,1
71,13,1
86,13,1
88,13,1
91,13,1
94,13,1
97,13,1
27,14,1
39,14,1
42,14,1
46,14,1
54,14,-1
59,14,1
78,14,1
80,14,1
6,15,1
16,15,-1
26,15,-1
35,15,1
53,15,1
68,15,-1
84,15,1
89,15,-1
6,16,1
32,16,-1
35,16,1
49,16,1
53,16,1
59,16,1
68,16,-1
89,16,-1
93,16,1
1,17,1
8,17,1
23,17,1
28,17,1
33,17,-1
38,17,1
47,17,1
69,17,1
77,17,1
79,17,1
83,17,1
90,17,-1
4,18,1
7,18,-1
13,18,1
22,18,1
52,18,-1
56,18,1
71,18,1
88,18,1
91,18,1
94,18,1
5,19,1
21,19,1
44,19,1
58,19,1
62,19,1
73,19,1
75,19,1
87,19,1
3,20,1
26,20,-1
40,20,1
42,20,1
43,20,1
46,20,1
54,20,-1
57,20,1
63,20,1
72,20,1
96,20,1
99,20,1
3,21,1
12,21,1
19,21,-1
20,21,1
29,21,1
30,21,1
57,21,1
62,21,1
82,21,1
93,21,1
95,21,1
99,21,1
4,22,1
13,22,1
18,22,1
56,22,1
60,22,1
88,22,1
97,22,1
1,23,1
2,23,1
3,23,1
5,23,1
7,23,-1
19,23,-1
29,23,1
31,23,1
46,23,1
47,23,1
69,23,1
70,23,-1
74,23,1
75,23,1
77,23,1
86,23,1
90,23,-1
100,23,-1
1,24,1
9,24,1
10,24,1
19,24,-1
34,24,1
36,24,1
41,24,-1
48,24,1
58,24,1
64,24,1
67,24,1
71,24,1
72,24,1
81,24,1
85,24,1
98,24,-1
100,24,-1
1,25,1
8,25,1
17,25,1
18,25,1
22,25,1
23,25,1
28,25,1
33,25,-1
47,25,1
60,25,1
71,25,1
74,25,1
79,25,1
83,25,1
88,25,1
90,25,-1
97,25,1
2,26,1
15,26,1
16,26,-1
35,26,1
46,26,1
53,26,1
55,26,1
59,26,1
70,26,-1
84,26,1
14,27,1
39,27,1
42,27,1
57,27,1
59,27,1
67,27,1
78,27,1
80,27,1
7,28,-1
8,28,1
17,28,1
33,28,-1
38,28,1
47,28,1
69,28,1
74,28,1
77,28,1
79,28,1
90,28,-1
3,29,1
12,29,1
21,29,1
30,29,1
44,29,1
82,29,1
95,29,1
96,29,1
99,29,1
3,30,1
10,30,1
12,30,1
29,30,1
40,30,1
45,30,1
46,30,1
57,30,1
63,30,1
67,30,1
75,30,1
95,30,1
96,30,1
1,31,1
9,31,1
24,31,1
34,31,1
36,31,1
41,31,-1
64,31,1
81,31,1
85,31,1
98,31,-1
16,32,-1
35,32,1
49,32,1
53,32,1
59,32,1
68,32,-1
70,32,-1
89,32,-1
8,33,1
17,33,1
23,33,1
25,33,1
27,33,1
47,33,1
69,33,1
77,33,1
79,33,1
83,33,1
90,33,-1
1,34,1
9,34,1
24,34,1
31,34,1
36,34,1
41,34,-1
48,34,1
64,34,1
66,34,1
80,34,1
81,34,1
85,34,1
98,34,-1
2,35,1
6,35,1
15,35,1
16,35,-1
26,35,-1
49,35,1
53,35,1
59,35,1
68,35,-1
84,35,1
89,35,-1
93,35,1
9,36,1
33,36,-1
34,36,1
41,36,-1
61,36,1
64,36,1
72,36,1
85,36,1
98,36,-1
99,36,1
5,37,1
19,37,-1
29,37,1
58,37,1
62,37,1
73,37,1
76,37,1
77,37,1
82,37,1
100,37,-1
1,38,1
3,38,1
17,38,1
33,38,-1
43,38,1
47,38,1
74,38,1
77,38,1
79,38,1
83,38,1
90,38,-1
14,39,1
27,39,1
40,39,1
42,39,1
43,39,1
46,39,1
54,39,-1
67,39,1
78,39,1
80,39,1
86,39,1
92,39,-1
97,39,1
3,40,1
10,40,1
20,40,1
23,40,1
30,40,1
43,40,1
54,40,-1
57,40,1
61,40,1
63,40,1
67,40,1
76,40,1
95,40,1
96,40,1
9,41,1
10,41,1
24,41,1
34,41,1
43,41,1
64,41,1
72,41,1
81,41,1
85,41,1
95,41,1
98,41,-1
14,42,1
16,42,-1
27,42,1
32,42,-1
39,42,1
46,42,1
49,42,1
54,42,-1
57,42,1
59,42,1
67,42,1
78,42,1
81,42,1
84,42,1
92,42,-1
3,43,1
10,43,1
34,43,1
40,43,1
52,43,-1
57,43,1
61,43,1
63,43,1
3,44,1
5,44,1
19,44,-1
30,44,1
43,44,1
45,44,1
51,44,1
58,44,1
73,44,1
75,44,1
76,44,1
82,44,1
87,44,1
100,44,-1
3,45,1
5,45,1
12,45,1
19,45,-1
21,45,1
23,45,1
29,45,1
37,45,1
44,45,1
50,45,1
51,45,1
58,45,1
62,45,1
73,45,1
75,45,1
76,45,1
82,45,1
100,45,-1
11,46,1
42,46,1
54,46,-1
78,46,1
86,46,1
92,46,-1
97,46,1
1,47,1
8,47,1
17,47,1
23,47,1
25,47,1
28,47,1
33,47,-1
38,47,1
69,47,1
74,47,1
75,47,1
77,47,1
79,47,1
83,47,1
84,47,1
90,47,-1
97,47,1
13,48,1
15,48,1
22,48,1
24,48,1
26,48,-1
30,48,1
42,48,1
53,48,1
55,48,1
59,48,1
60,48,1
61,48,1
