32,1,1
38,1,-1
41,1,1
63,1,1
77,1,1
3,2,1
6,2,-1
7,2,1
16,2,1
32,2,1
39,2,-1
44,2,1
60,2,-1
62,2,1
63,2,1
65,2,1
68,2,1
72,2,1
85,2,1
98,2,1
2,3,1
7,3,1
23,3,1
24,3,1
31,3,1
32,3,1
35,3,-1
39,3,-1
53,3,1
62,3,1
63,3,1
65,3,1
68,3,1
79,3,1
81,3,1
85,3,1
87,3,1
8,4,-1
11,4,1
13,4,1
14,4,1
21,4,1
22,4,-1
48,4,-1
51,4,1
54,4,-1
62,4,1
84,4,1
89,4,1
92,4,1
93,4,1
95,4,1
99,4,-1
6,5,-1
14,5,1
18,5,1
37,5,1
54,5,-1
58,5,1
59,5,1
61,5,1
83,5,-1
86,5,-1
88,5,-1
5,6,1
9,6,-1
18,6,1
60,6,-1
68,6,1
80,6,1
84,6,1
93,6,1
98,6,1
2,7,1
10,7,-1
32,7,1
38,7,-1
49,7,1
53,7,1
63,7,1
77,7,1
79,7,1
85,7,1
87,7,1
2,8,1
4,8,1
6,8,-1
22,8,-1
28,8,1
56,8,1
62,8,1
68,8,1
84,8,1
99,8,-1
5,9,1
6,9,-1
14,9,1
18,9,1
25,9,1
29,9,1
34,9,1
45,9,1
60,9,-1
61,9,1
66,9,1
76,9,1
99,9,-1
1,10,1
6,10,-1
9,10,-1
16,10,1
18,10,1
22,10,-1
25,10,1
29,10,1
32,10,1
45,10,1
68,10,1
78,10,1
94,10,1
99,10,-1
8,11,-1
13,11,1
30,11,1
33,11,-1
39,11,-1
55,11,1
64,11,1
65,11,1
69,11,1
73,11,-1
76,11,1
77,11,1
5,12,1
6,12,-1
14,12,1
19,12,1
21,12,1
44,12,1
49,12,1
52,12,1
54,12,-1
59,12,1
61,12,1
63,12,1
80,12,1
83,12,-1
88,12,-1
95,12,1
8,13,-1
11,13,1
20,13,1
24,13,1
33,13,-1
42,13,1
47,13,-1
49,13,1
55,13,1
62,13,1
64,13,1
69,13,1
81,13,1
90,13,1
95,13,1
96,13,1
97,13,-1
5,14,1
7,14,1
38,14,-1
41,14,1
61,14,1
83,14,-1
88,14,-1
94,14,1
25,15,1
46,15,1
49,15,1
56,15,1
57,15,1
70,15,1
75,15,-1
82,15,1
93,15,1
27,16,1
34,16,1
35,16,-1
36,16,1
37,16,1
41,16,1
45,16,1
46,16,1
53,16,1
58,16,1
63,16,1
72,16,1
83,16,-1
86,16,-1
88,16,-1
23,17,1
31,17,1
38,17,-1
39,17,-1
43,17,-1
48,17,-1
50,17,1
67,17,1
71,17,1
87,17,1
90,17,1
91,17,1
92,17,1
93,17,1
94,17,1
6,18,-1
14,18,1
22,18,-1
25,18,1
32,18,1
33,18,-1
45,18,1
54,18,-1
59,18,1
60,18,-1
61,18,1
68,18,1
73,18,-1
94,18,1
8,19,-1
12,19,1
18,19,1
49,19,1
51,19,1
52,19,1
54,19,-1
73,19,-1
80,19,1
95,19,1
33,20,-1
45,20,1
47,20,-1
50,20,1
55,20,1
62,20,1
63,20,1
64,20,1
65,20,1
79,20,1
81,20,1
97,20,-1
31,21,1
54,21,-1
70,21,1
75,21,-1
89,21,1
92,21,1
8,22,-1
17,22,1
21,22,1
32,22,1
48,22,-1
68,22,1
80,22,1
91,22,1
92,22,1
99,22,-1
31,23,1
42,23,1
48,23,-1
71,23,1
78,23,1
82,23,1
87,23,1
91,23,1
92,23,1
11,24,1
20,24,1
26,24,1
29,24,1
30,24,1
35,24,-1
47,24,-1
55,24,1
57,24,1
62,24,1
64,24,1
81,24,1
86,24,-1
10,25,-1
32,25,1
42,25,1
60,25,-1
66,25,1
71,25,1
94,25,1
98,25,1
13,26,1
23,26,1
24,26,1
25,26,1
29,26,1
35,26,-1
38,26,-1
42,26,1
55,26,1
58,26,1
66,26,1
71,26,1
78,26,1
81,26,1
5,27,1
36,27,1
58,27,1
59,27,1
72,27,1
88,27,-1
100,27,1
4,28,1
8,28,-1
15,28,-1
31,28,1
40,28,1
67,28,1
68,28,1
82,28,1
84,28,1
91,28,1
92,28,1
16,29,1
23,29,1
24,29,1
25,29,1
26,29,1
30,29,1
42,29,1
55,29,1
57,29,1
60,29,-1
61,29,1
69,29,1
71,29,1
89,29,1
92,29,1
11,30,1
13,30,1
24,30,1
26,30,1
47,30,-1
50,30,1
55,30,1
64,30,1
69,30,1
73,30,-1
86,30,-1
17,31,1
23,31,1
40,31,1
43,31,-1
46,31,1
48,31,-1
54,31,-1
62,31,1
67,31,1
75,31,-1
82,31,1
87,31,1
89,31,1
90,31,1
91,31,1
92,31,1
1,32,1
2,32,1
6,32,-1
9,32,-1
10,32,-1
25,32,1
41,32,1
45,32,1
76,32,1
94,32,1
98,32,1
4,33,1
20,33,1
21,33,1
30,33,1
47,33,-1
55,33,1
64,33,1
71,33,1
75,33,-1
81,33,1
97,33,-1
18,34,1
35,34,-1
36,34,1
37,34,1
56,34,1
58,34,1
66,34,1
72,34,1
73,34,-1
83,34,-1
98,34,1
100,34,1
15,35,-1
29,35,1
49,35,1
53,35,1
56,35,1
57,35,1
60,35,-1
70,35,1
73,35,-1
77,35,1
86,35,-1
16,36,1
29,36,1
34,36,1
37,36,1
41,36,1
53,36,1
56,36,1
69,36,1
72,36,1
83,36,-1
85,36,1
93,36,1
100,36,1
9,37,-1
16,37,1
27,37,1
34,37,1
36,37,1
46,37,1
58,37,1
59,37,1
60,37,-1
69,37,1
70,37,1
86,37,-1
100,37,1
1,38,1
35,38,-1
39,38,-1
41,38,1
43,38,-1
49,38,1
77,38,1
87,38,1
90,38,1
96,38,1
7,39,1
31,39,1
38,39,-1
44,39,1
49,39,1
55,39,1
65,39,1
67,39,1
69,39,1
79,39,1
87,39,1
91,39,1
15,40,-1
17,40,1
20,40,1
21,40,1
31,40,1
39,40,-1
43,40,-1
48,40,-1
52,40,1
54,40,-1
67,40,1
71,40,1
75,40,-1
82,40,1
84,40,1
87,40,1
89,40,1
91,40,1
2,41,1
10,41,-1
16,41,1
17,41,1
45,41,1
72,41,1
83,41,-1
90,41,1
100,41,1
10,42,-1
13,42,1
26,42,1
29,42,1
33,42,-1
60,42,-1
68,42,1
71,42,1
76,42,1
78,42,1
87,42,1
15,43,-1
17,43,1
23,43,1
28,43,1
35,43,-1
40,43,1
46,43,1
50,43,1
56,43,1
57,43,1
67,43,1
73,43,-1
77,43,1
82,43,1
84,43,1
87,43,1
88,43,-1
90,43,1
95,43,1
2,44,1
3,44,1
7,44,1
8,44,-1
22,44,-1
38,44,-1
39,44,-1
49,44,1
50,44,1
62,44,1
63,44,1
80,44,1
85,44,1
98,44,1
2,45,1
10,45,-1
16,45,1
25,45,1
32,45,1
41,45,1
55,45,1
58,45,1
60,45,-1
68,45,1
76,45,1
78,45,1
11,46,1
16,46,1
25,46,1
27,46,1
36,46,1
37,46,1
40,46,1
41,46,1
55,46,1
83,46,-1
85,46,1
88,46,-1
93,46,1
3,47,1
11,47,1
20,47,1
24,47,1
30,47,1
50,47,1
62,47,1
64,47,1
75,47,-1
79,47,1
81,47,1
97,47,-1
21,48,1
29,48,1
89,48,1
91,48,1
92,48,1
20,49,1
38,49,-1
39,49,-1
44,49,1
52,49,1
53,49,1
54,49,-1
56,49,1
79,49,1
80,49,1
87,49,1
3,50,1
7,50,1
11,50,1
30,50,1
39,50,-1
44,50,1
47,50,-1
49,50,1
63,50,1
65,50,1
69,50,1
73,50,-1
79,50,1
87,50,1
97,50,-1
4,51,1
12,51,1
19,51,1
21,51,1
22,51,-1
